Entity,Year,emissions_including_land-use_change,emissions_from_land-use_change,Annual_emissions,continent
thailand,1936,139017260.0,138988200.0,29074.0,Asia
thailand,1937,146054100.0,146017760.0,36343.0,Asia
thailand,1938,145158580.0,145118600.0,39977.0,Asia
thailand,1939,145166420.0,145119170.0,47246.0,Asia
thailand,1940,178608640.0,178550500.0,58149.0,Asia
thailand,1941,209448380.0,209390240.0,58149.0,Asia
thailand,1943,222142850.0,222110140.0,32708.998,Asia
thailand,1944,228263020.0,228248480.0,14537.0,Asia
thailand,1947,225016370.0,224987300.0,29074.0,Asia
thailand,1948,230372000.0,230332020.0,39977.0,Asia
thailand,1949,223907520.0,223845740.0,61783.0,Asia
thailand,1950,226017730.0,225062110.0,955618.0,Asia
thailand,1951,221749090.0,220658460.0,1090624.0,Asia
thailand,1952,229787260.0,228509540.0,1277729.0,Asia
thailand,1953,237743940.0,236099950.0,1643977.0,Asia
thailand,1954,239465120.0,237414830.0,2050292.0,Asia
thailand,1955,248588300.0,246215580.0,2372727.0,Asia
thailand,1956,262627360.0,260009200.0,2618158.0,Asia
thailand,1957,265952750.0,263030510.0,2922236.0,Asia
thailand,1958,275442850.0,272425570.0,3017294.0,Asia
thailand,1959,249245760.0,245924560.0,3321198.0,Asia
thailand,1960,167362020.0,163652530.0,3709492.0,Asia
thailand,1961,222742980.0,218602260.0,4140715.0,Asia
thailand,1962,310027260.0,305000480.0,5026779.0,Asia
thailand,1963,266888110.0,261326510.0,5561604.0,Asia
thailand,1964,251066460.0,243596180.0,7470283.0,Asia
thailand,1965,252158900.0,244718700.0,7440199.0,Asia
thailand,1966,247961060.0,238495620.0,9465437.0,Asia
thailand,1967,243529840.0,231379700.0,12150141.0,Asia
thailand,1968,234619800.0,217544140.0,17075662.0,Asia
thailand,1969,258719970.0,244179940.0,14540027.0,Asia
thailand,1970,219560460.0,204207920.0,15352543.0,Asia
thailand,1971,425296320.0,406094140.0,19202178.0,Asia
thailand,1972,544729500.0,522969920.0,21759532.0,Asia
thailand,1973,574743200.0,550398600.0,24344560.0,Asia
thailand,1974,440845280.0,416741440.0,24103836.0,Asia
thailand,1975,371684770.0,347448640.0,24236140.0,Asia
thailand,1976,378032770.0,349478000.0,28554744.0,Asia
thailand,1977,369888450.0,338019300.0,31869152.0,Asia
thailand,1978,345110750.0,310369540.0,34741212.0,Asia
thailand,1979,302069860.0,265707230.0,36362616.0,Asia
thailand,1980,330252800.0,290535260.0,39717524.0,Asia
thailand,1981,349399580.0,311876320.0,37523256.0,Asia
thailand,1982,261708510.0,224396700.0,37311810.0,Asia
thailand,1983,233361020.0,191615070.0,41745956.0,Asia
thailand,1984,334294900.0,289178100.0,45116800.0,Asia
thailand,1985,286353340.0,238561680.0,47791670.0,Asia
thailand,1986,334792740.0,286024540.0,48768180.0,Asia
thailand,1987,255136510.0,201565220.0,53571300.0,Asia
thailand,1988,199304640.0,138814020.0,60490628.0,Asia
thailand,1989,187760450.0,116356620.0,71403816.0,Asia
thailand,1990,211995790.0,125432530.0,86563260.0,Asia
thailand,1991,176961120.0,81916264.0,95044850.0,Asia
thailand,1992,166901230.0,61387796.0,105513440.0,Asia
thailand,1993,170461170.0,48606108.0,121855064.0,Asia
thailand,1994,213789390.0,76919380.0,136870020.0,Asia
thailand,1995,193159790.0,39509756.0,153650030.0,Asia
thailand,1996,190086160.0,16520353.0,173565810.0,Asia
thailand,1997,182081860.0,879140.2,181202720.0,Asia
thailand,1998,161587380.0,1883332.6,159704050.0,Asia
thailand,2000,170665820.0,3313685.0,167352140.0,Asia
thailand,2003,196712510.0,5624790.0,191087730.0,Asia
thailand,2004,229259800.0,21929114.0,207330690.0,Asia
thailand,2005,253414530.0,39089384.0,214325140.0,Asia
thailand,2006,265662000.0,49837324.0,215824670.0,Asia
thailand,2007,322319800.0,98237224.0,224082600.0,Asia
thailand,2008,478814500.0,254565800.0,224248700.0,Asia
thailand,2009,393435650.0,164599410.0,228836240.0,Asia
thailand,2010,367791870.0,126772900.0,241018980.0,Asia
thailand,2011,519409150.0,274531000.0,244878160.0,Asia
thailand,2012,461214200.0,198866530.0,262347660.0,Asia
thailand,2013,385220220.0,121466740.0,263753500.0,Asia
thailand,2014,379166200.0,106678570.0,272487650.0,Asia
thailand,2015,356066370.0,78967660.0,277098700.0,Asia
thailand,2016,347641800.0,63596490.0,284045300.0,Asia
thailand,2017,342845400.0,59497788.0,283347620.0,Asia
thailand,2018,338711170.0,50364830.0,288346340.0,Asia
thailand,2019,327397700.0,45527360.0,281870340.0,Asia
thailand,2020,313852600.0,42000616.0,271852000.0,Asia
thailand,2021,306549540.0,39330510.0,267219020.0,Asia
thailand,2022,307979680.0,37233310.0,270746370.0,Asia
togo,1950,18754002.0,18728354.0,25648.0,Africa
togo,1951,16710221.0,16684573.0,25648.0,Africa
togo,1952,14064704.0,14020736.0,43968.0,Africa
togo,1953,12094314.0,12065002.0,29312.0,Africa
togo,1954,12280886.0,12247910.0,32976.0,Africa
togo,1955,13702078.0,13661774.0,40304.0,Africa
togo,1956,13597031.0,13556727.0,40304.0,Africa
togo,1957,15567749.0,15520117.0,47632.0,Africa
togo,1958,14603751.0,14556119.0,47632.0,Africa
togo,1959,15079339.0,15024379.0,54960.0,Africa
togo,1960,10209040.0,10143088.0,65952.0,Africa
togo,1961,8072488.0,7980888.0,91600.0,Africa
togo,1962,6827791.0,6739855.0,87936.0,Africa
togo,1963,5772595.0,5666339.0,106256.0,Africa
togo,1964,5680629.0,5548725.0,131904.0,Africa
togo,1965,4880997.5,4749093.5,131904.0,Africa
togo,1966,4236390.0,4056854.2,179536.0,Africa
togo,1967,4035382.8,3837526.8,197856.0,Africa
togo,1968,3832763.8,3638571.8,194192.0,Africa
togo,1969,3091646.5,2849822.5,241824.0,Africa
togo,1970,1260526.0,985725.94,274800.0,Africa
togo,1971,869027.5,553923.5,315104.0,Africa
togo,1972,639006.3,234056.31,404950.0,Africa
togo,1973,468943.97,57304.96,411639.0,Africa
togo,1974,513248.62,122780.64,390468.0,Africa
togo,1975,418428.8,106988.805,311440.0,Africa
togo,1976,396921.12,74489.125,322432.0,Africa
togo,1977,9438648.0,8976984.0,461664.0,Africa
togo,1978,9296667.0,8941259.0,355408.0,Africa
togo,1979,6812658.5,5431330.5,1381328.0,Africa
togo,1980,4411204.0,3616771.0,794433.0,Africa
togo,1981,3615517.0,2909033.0,706484.0,Africa
togo,1982,2980073.8,2162199.8,817874.0,Africa
togo,1983,6963666.0,6340039.0,623627.0,Africa
togo,1984,4882020.0,4187439.2,694581.0,Africa
togo,1985,3562787.5,2903756.5,659031.0,Africa
togo,1986,4684746.0,3836831.0,847915.0,Africa
togo,1987,6440175.0,5515199.0,924976.0,Africa
togo,1988,4394528.5,3431079.5,963449.0,Africa
togo,1989,7842667.0,6818484.0,1024183.06,Africa
togo,1990,5640707.0,4663063.0,977644.0,Africa
togo,1991,4400937.0,3351131.2,1049806.0,Africa
togo,1992,12423264.0,11392768.0,1030496.0,Africa
togo,1993,7896854.0,6828047.0,1068807.0,Africa
togo,1994,7295422.0,6288743.0,1006679.06,Africa
togo,1995,15215885.0,14041144.0,1174741.0,Africa
togo,1996,15938136.0,14672965.0,1265171.0,Africa
togo,1997,18609558.0,17730572.0,878986.0,Africa
togo,1998,18989396.0,17699428.0,1289967.0,Africa
togo,1999,13361806.0,11511372.0,1850434.0,Africa
togo,2000,4081130.8,2749758.8,1331372.0,Africa
togo,2001,4235977.0,3077064.0,1158913.0,Africa
togo,2002,2081102.2,758631.2,1322471.0,Africa
togo,2006,10247647.0,8747141.0,1500506.0,Africa
togo,2007,9175134.0,7658382.5,1516752.0,Africa
togo,2008,9601238.0,8078460.0,1522778.0,Africa
togo,2009,9904288.0,7163450.0,2740838.0,Africa
togo,2010,8761770.0,6166072.5,2595698.0,Africa
togo,2011,15132666.0,12628746.0,2503920.0,Africa
togo,2012,8905946.0,6690317.5,2215629.0,Africa
togo,2013,5717543.0,4074990.8,1642552.0,Africa
togo,2014,4905010.0,3363112.2,1541898.0,Africa
togo,2015,4337164.0,2473823.0,1863341.0,Africa
togo,2016,3701916.5,1389938.4,2311978.0,Africa
togo,2017,4037697.2,2046307.2,1991390.0,Africa
togo,2018,2989808.8,824619.8,2165189.0,Africa
togo,2019,2735084.0,320087.06,2414997.0,Africa
togo,2020,2432330.8,51112.797,2381218.0,Africa
tonga,1950,50856.32,43528.32,7328.0,Oceania
tonga,1951,74928.8,67600.8,7328.0,Oceania
tonga,1952,87166.56,79838.56,7328.0,Oceania
tonga,1953,97462.4,90134.4,7328.0,Oceania
tonga,1954,97205.914,89877.914,7328.0,Oceania
tonga,1955,92112.96,84784.96,7328.0,Oceania
tonga,1956,98854.72,91526.72,7328.0,Oceania
tonga,1957,102995.05,95667.05,7328.0,Oceania
tonga,1958,111825.27,104497.27,7328.0,Oceania
tonga,1959,127214.08,119886.08,7328.0,Oceania
tonga,1960,102885.12,91893.12,10992.0,Oceania
tonga,1961,138096.16,127104.164,10992.0,Oceania
tonga,1962,106036.16,95044.16,10992.0,Oceania
tonga,1963,95850.234,84858.234,10992.0,Oceania
tonga,1964,137766.4,126774.41,10992.0,Oceania
tonga,1965,161069.44,150077.44,10992.0,Oceania
tonga,1966,128533.12,117541.12,10992.0,Oceania
tonga,1967,112668.0,98012.0,14656.0,Oceania
tonga,1968,211925.77,197269.77,14656.0,Oceania
tonga,1969,118750.24,107758.24,10992.0,Oceania
tonga,1970,118786.88,93138.88,25648.0,Oceania
tonga,1971,98671.516,80351.516,18320.0,Oceania
tonga,1972,91929.766,69945.766,21984.0,Oceania
tonga,1973,86983.36,61335.36,25648.0,Oceania
tonga,1974,76028.0,54044.0,21984.0,Oceania
tonga,1976,39497.92,10185.92,29312.0,Oceania
tonga,1977,42539.04,13227.04,29312.0,Oceania
tonga,1978,49867.04,13227.04,36640.0,Oceania
tonga,1979,112558.08,72254.08,40304.0,Oceania
tonga,1980,86030.72,45726.72,40304.0,Oceania
tonga,1981,83429.28,35797.28,47632.0,Oceania
tonga,1986,47778.56,146.56,47632.0,Oceania
tonga,1987,55363.04,403.04,54960.0,Oceania
tonga,1994,136887.03,45287.04,91600.0,Oceania
tonga,1995,118054.08,22790.08,95264.0,Oceania
tonga,2005,129632.32,16048.319,113584.0,Oceania
tonga,2006,133442.89,5202.88,128240.01,Oceania
tonga,2007,114353.44,769.44,113584.0,Oceania
tonga,2008,179132.97,58220.96,120912.0,Oceania
tonga,2009,163707.52,31803.52,131904.0,Oceania
tonga,2010,139451.84,22203.84,117248.0,Oceania
tonga,2011,178253.6,75661.6,102592.0,Oceania
tonga,2012,154034.56,47778.56,106256.0,Oceania
tonga,2013,150150.72,36566.72,113584.0,Oceania
tonga,2014,143445.6,29861.6,113584.0,Oceania
tonga,2015,142346.4,25098.4,117248.0,Oceania
tonga,2016,145973.77,21397.762,124576.0,Oceania
tonga,2017,153961.28,18393.28,135568.0,Oceania
tonga,2018,151433.12,15865.12,135568.0,Oceania
tonga,2019,174956.0,13740.0,161216.0,Oceania
tonga,2020,195071.36,11871.36,183200.0,Oceania
tonga,2021,201458.84,10295.84,191163.0,Oceania
tonga,2022,197911.52,8903.5205,189008.0,Oceania
trinidad and tobago,1909,2624486.8,2598838.8,25648.0,North America
trinidad and tobago,1910,2013478.0,1947526.0,65952.0,North America
trinidad and tobago,1911,1841746.2,1717170.2,124576.0,North America
trinidad and tobago,1912,1800196.5,1602340.5,197856.0,North America
trinidad and tobago,1913,1757877.2,1534373.2,223504.0,North America
trinidad and tobago,1914,1780191.0,1490735.0,289456.0,North America
trinidad and tobago,1915,1794700.5,1461276.5,333424.0,North America
trinidad and tobago,1916,1854716.9,1440684.9,414032.0,North America
trinidad and tobago,1917,1953571.5,1425955.5,527616.0,North America
trinidad and tobago,1918,2184696.5,1415256.6,769440.0,North America
trinidad and tobago,1919,2056126.9,1407598.9,648528.0,North America
trinidad and tobago,1920,1714898.5,846530.56,868368.0,North America
trinidad and tobago,1921,1616483.6,616211.56,1000272.06,North America
trinidad and tobago,1922,1460433.8,478481.78,981952.0,North America
trinidad and tobago,1923,1588893.6,379773.62,1209120.0,North America
trinidad and tobago,1924,1958517.9,302389.9,1656128.0,North America
trinidad and tobago,1925,2184000.5,238416.48,1945584.0,North America
trinidad and tobago,1926,2143806.5,183566.39,1960240.0,North America
trinidad and tobago,1927,2234747.0,135274.88,2099472.0,North America
trinidad and tobago,1928,3323724.2,92076.32,3231648.0,North America
trinidad and tobago,1929,3647365.5,52981.44,3594384.0,North America
trinidad and tobago,1930,3825619.0,179939.03,3645680.0,North America
trinidad and tobago,1931,3299468.8,225372.64,3074096.0,North America
trinidad and tobago,1932,3502381.0,248748.97,3253632.0,North America
trinidad and tobago,1933,4330408.5,263368.3,4067040.0,North America
trinidad and tobago,1934,5051373.5,273517.6,4777856.0,North America
trinidad and tobago,1935,5370288.0,280992.2,5089296.0,North America
trinidad and tobago,1936,6028232.5,286744.62,5741488.0,North America
trinidad and tobago,1937,7538716.5,291324.66,7247392.0,North America
trinidad and tobago,1938,8634253.0,294988.62,8339264.0,North America
trinidad and tobago,1939,9751076.0,297956.5,9453120.0,North America
trinidad and tobago,1940,11401305.0,665785.44,10735520.0,North America
trinidad and tobago,1941,10705219.0,805090.75,9900128.0,North America
trinidad and tobago,1942,11547206.0,881301.94,10665904.0,North America
trinidad and tobago,1943,11205172.0,931315.56,10273856.0,North America
trinidad and tobago,1944,11739309.0,967149.44,10772160.0,North America
trinidad and tobago,1945,12015575.0,994263.06,11021312.0,North America
trinidad and tobago,1946,11952554.0,1015514.2,10937040.0,North America
trinidad and tobago,1947,13035779.0,1032515.2,12003264.0,North America
trinidad and tobago,1948,13687092.0,1046291.9,12640800.0,North America
trinidad and tobago,1949,14808422.0,1057430.4,13750992.0,North America
trinidad and tobago,1950,2851947.8,499659.7,2352288.0,North America
trinidad and tobago,1951,2783137.8,269633.78,2513504.0,North America
trinidad and tobago,1952,2920354.5,124722.56,2795632.0,North America
trinidad and tobago,1972,10189230.0,1953718.0,8235512.5,North America
trinidad and tobago,1973,9994162.0,604340.2,9389822.0,North America
trinidad and tobago,1989,16464061.0,359035.34,16105026.0,North America
trinidad and tobago,1990,17637972.0,656808.6,16981164.0,North America
tunisia,1916,1916711.8,1905719.8,10992.0,Africa
tunisia,1917,1950200.6,1920888.6,29312.0,Africa
tunisia,1918,1973723.5,1933419.5,40304.0,Africa
tunisia,1920,2324991.2,2295679.2,29312.0,Africa
tunisia,1921,2519219.8,2497235.8,21984.0,Africa
tunisia,1933,5134690.5,5116519.5,18171.0,Africa
tunisia,1934,5293085.0,5274914.0,18171.0,Africa
tunisia,1935,5416049.0,5397878.0,18171.0,Africa
tunisia,1936,5523748.5,5498308.5,25440.0,Africa
tunisia,1937,5612607.0,5583533.0,29074.0,Africa
tunisia,1938,5690474.5,5657765.5,32708.998,Africa
tunisia,1939,5756269.5,5723534.5,32735.002,Africa
tunisia,1940,10059991.0,10001621.0,58370.0,Africa
tunisia,1941,12377890.0,12242560.0,135330.0,Africa
tunisia,1942,13749801.0,13588823.0,160978.0,Africa
tunisia,1943,14519970.0,14468770.0,51200.0,Africa
tunisia,1944,15176452.0,15085090.0,91362.0,Africa
tunisia,1945,15638630.0,15543604.0,95026.0,Africa
tunisia,1946,16033292.0,15901724.0,131568.0,Africa
tunisia,1947,16319092.0,16191327.0,127765.0,Africa
tunisia,1948,16576492.0,16430586.0,145906.0,Africa
tunisia,1949,16757648.0,16630091.0,127556.99,Africa
tunisia,1950,16075411.0,14855982.0,1219429.0,Africa
tunisia,1951,14869051.0,13492130.0,1376921.0,Africa
tunisia,1952,13647971.0,12205187.0,1442784.0,Africa
tunisia,1953,12427696.0,11050953.0,1376743.0,Africa
tunisia,1954,11562459.0,10156645.0,1405814.0,Africa
tunisia,1955,10947806.0,9351847.0,1595959.0,Africa
tunisia,1956,10357368.0,8797960.0,1559408.0,Africa
tunisia,1957,10113607.0,8539721.0,1573886.0,Africa
tunisia,1958,9892359.0,8446472.0,1445887.0,Africa
tunisia,1959,10157100.0,8568703.0,1588397.0,Africa
tunisia,1960,8129767.5,6405661.5,1724106.0,Africa
tunisia,1961,6623211.5,4858500.5,1764711.0,Africa
tunisia,1962,5732737.5,3938836.5,1793901.0,Africa
tunisia,1963,9061778.0,7117650.0,1944128.0,Africa
tunisia,1964,7581978.5,4828492.5,2753486.0,Africa
tunisia,1965,6167158.5,3706795.5,2460363.0,Africa
tunisia,1966,5939647.0,3058011.0,2881636.0,Africa
tunisia,1967,5651430.0,2568244.2,3083186.0,Africa
tunisia,1968,12665023.0,9072687.0,3592336.0,Africa
tunisia,1969,17707548.0,13855453.0,3852094.0,Africa
tunisia,1970,12195987.0,8457244.0,3738743.0,Africa
tunisia,1971,14364815.0,10156682.0,4208133.0,Africa
tunisia,1972,15078897.0,10346367.0,4732530.0,Africa
tunisia,1973,13532156.0,8707313.0,4824843.0,Africa
tunisia,1974,14307100.0,8913853.0,5393247.0,Africa
tunisia,1975,14473156.0,8929131.0,5544025.0,Africa
tunisia,1976,13613208.0,7768376.0,5844832.0,Africa
tunisia,1977,10111916.0,3357726.2,6754190.0,Africa
tunisia,1978,8780077.0,1291486.8,7488590.0,Africa
tunisia,1980,9954357.0,458806.1,9495551.0,Africa
tunisia,1981,12978250.0,3138765.5,9839484.0,Africa
tunisia,1982,14938642.0,5406781.5,9531861.0,Africa
tunisia,1983,15035820.0,3716542.0,11319278.0,Africa
tunisia,1984,12707995.0,1144890.0,11563105.0,Africa
tunisia,1988,13291725.0,796480.3,12495245.0,Africa
tunisia,1991,16158227.0,152678.88,16005548.0,Africa
tunisia,1992,16933414.0,1658399.6,15275014.0,Africa
tunisia,1994,18414492.0,2279484.2,16135008.0,Africa
tunisia,1995,18702328.0,2430661.0,16271666.0,Africa
tunisia,1996,17678784.0,1059555.5,16619228.0,Africa
tunisia,1997,19720568.0,2502109.0,17218460.0,Africa
tunisia,1998,21130302.0,3342557.2,17787744.0,Africa
tunisia,1999,19149796.0,509992.2,18639804.0,Africa
tunisia,2002,21128620.0,448436.97,20680184.0,Africa
tunisia,2003,21312744.0,170376.0,21142368.0,Africa
tunisia,2005,23735872.0,1186879.5,22548992.0,Africa
tunisia,2006,24500804.0,1530855.9,22969948.0,Africa
tunisia,2007,27906152.0,3315113.8,24591038.0,Africa
tunisia,2008,27999628.0,2458837.0,25540792.0,Africa
tunisia,2009,36937200.0,11515549.0,25421650.0,Africa
tunisia,2010,34541420.0,6403609.5,28137812.0,Africa
tunisia,2011,28531906.0,2095478.4,26436428.0,Africa
tunisia,2012,31649324.0,3193469.2,28455854.0,Africa
tunisia,2016,33179742.0,2587956.5,30591786.0,Africa
turkey,1865,14947471.0,14797247.0,150224.0,Asia
turkey,1866,15011811.0,14802963.0,208848.0,Asia
turkey,1867,15022802.0,14795634.0,227168.0,Asia
turkey,1868,14982719.0,14806847.0,175872.0,Asia
turkey,1869,15083955.0,14816483.0,267472.0,Asia
turkey,1870,13215461.0,13057909.0,157552.0,Asia
turkey,1871,12515052.0,12317196.0,197856.0,Asia
turkey,1872,12055549.0,11810061.0,245488.0,Asia
turkey,1873,11626165.0,11388005.0,238160.0,Asia
turkey,1874,11303294.0,11046814.0,256480.02,Asia
turkey,1875,11098293.0,10746549.0,351744.0,Asia
turkey,1876,10746182.0,10471382.0,274800.0,Asia
turkey,1877,10673342.0,10226334.0,447008.0,Asia
turkey,1878,10345634.0,10019538.0,326096.0,Asia
turkey,1879,9958093.0,9833517.0,124576.0,Asia
turkey,1880,9624229.0,9484997.0,139232.0,Asia
turkey,1881,9408236.0,9225036.0,183200.0,Asia
turkey,1882,9154578.0,9000690.0,153888.0,Asia
turkey,1883,8956465.0,8795249.0,161216.0,Asia
turkey,1884,8782424.0,8606552.0,175872.0,Asia
turkey,1885,8630295.0,8436103.0,194192.0,Asia
turkey,1886,8439401.0,8303833.0,135568.0,Asia
turkey,1887,8395433.0,8149945.0,245488.0,Asia
turkey,1888,8300572.5,8033100.5,267472.0,Asia
turkey,1889,8308706.5,7905666.5,403040.0,Asia
turkey,1890,7895334.0,7528934.0,366400.0,Asia
turkey,1891,7705941.5,7302901.5,403040.0,Asia
turkey,1892,7549269.0,7138901.0,410368.0,Asia
turkey,1893,7422531.5,6997507.5,425024.0,Asia
turkey,1894,7237829.0,6845781.0,392048.0,Asia
turkey,1895,7101198.5,6727470.5,373728.0,Asia
turkey,1896,7046751.5,6603407.5,443344.0,Asia
turkey,1897,6808408.0,6493304.0,315104.0,Asia
turkey,1898,6923787.5,6399835.5,523952.0,Asia
turkey,1899,6968342.0,6297830.0,670512.0,Asia
turkey,1900,7149526.5,6112614.5,1036911.94,Asia
turkey,1901,6908032.0,5959056.0,948976.0,Asia
turkey,1902,6874213.5,5826309.5,1047904.0,Asia
turkey,1903,6903196.0,5697740.0,1205456.0,Asia
turkey,1904,6954455.5,5587783.5,1366672.0,Asia
turkey,1905,7009158.5,5477606.5,1531552.0,Asia
turkey,1906,6954052.5,5374868.5,1579184.0,Asia
turkey,1907,7155609.0,5275977.0,1879632.0,Asia
turkey,1908,6910377.5,5188297.5,1722080.0,Asia
turkey,1909,7058659.5,5102083.5,1956576.0,Asia
turkey,1910,18652764.0,16769468.0,1883296.0,Asia
turkey,1911,24056396.0,21828684.0,2227712.0,Asia
turkey,1912,27260674.0,25263794.0,1996880.0,Asia
turkey,1913,30041064.0,28003880.0,2037184.0,Asia
turkey,1914,31989652.0,30326196.0,1663456.0,Asia
turkey,1915,33371236.0,32334324.0,1036911.94,Asia
turkey,1916,34617068.0,34104108.0,512960.03,Asia
turkey,1917,36057310.0,35665264.0,392048.0,Asia
turkey,1918,37517236.0,37059236.0,458000.0,Asia
turkey,1919,39251844.0,38313860.0,937984.0,Asia
turkey,1920,43313204.0,41909892.0,1403312.0,Asia
turkey,1921,44851684.0,44008964.0,842720.0,Asia
turkey,1922,46682732.0,45671468.0,1011263.94,Asia
turkey,1923,48580830.0,47107904.0,1472928.0,Asia
turkey,1924,50788096.0,48336880.0,2451216.0,Asia
turkey,1925,51840876.0,49473932.0,2366944.0,Asia
turkey,1926,53479708.0,50471564.0,3008144.0,Asia
turkey,1927,54666332.0,51387052.0,3279280.0,Asia
turkey,1928,55325504.0,52200350.0,3125154.0,Asia
turkey,1929,56503080.0,52952932.0,3550149.0,Asia
turkey,1930,74459720.0,70488184.0,3971538.0,Asia
